idx,lat,lon,n,e,d,carla_lat,carla_lon
3092,63.41268251,10.40094324,-593.3416920818979,-78.4498729897207,0.028042864506943488,-0.005329834167439211,-0.0007047271984784829
3200,63.41262463,10.40007015,-599.7921040772721,-122.06635803211218,0.029329156423330005,-0.005387776541463823,-0.001096540749475956
3301,63.41263505,10.39923264,-598.6287365095725,-163.90518106026974,0.03015544037580753,-0.00537732631304677,-0.001472385290921344
3336,63.41301623,10.39911321,-556.1389835064525,-169.86920217298677,0.02646980175146041,-0.004995651907987732,-0.0015259610040519735
3374,63.413414,10.39904239,-511.8000922634684,-173.4046553600118,0.022857643396918093,-0.004597367174845114,-0.0015577205203506223
3410,63.41379944,10.39891235,-468.835432570036,-179.89837625157605,0.01973852370335294,-0.0042114268064496856,-0.0016160546075480982
3447,63.41418108,10.39873187,-426.2941887858534,-188.9116054804983,0.01701720729224121,-0.0038292898730905496,-0.0016970218231938782
3484,63.41456216,10.39853794,-383.8152978856246,-198.59646549505314,0.014616527352018238,-0.003447713039477934,-0.001784022400831624
3522,63.41494376,10.39833838,-341.27839359087255,-208.562295705423,0.012519105658697072,-0.0030656150866242046,-0.0018735469766787568
3560,63.41531776,10.39815223,-299.5886601182327,-217.85806791487488,0.010737342610781297,-0.002691127049024379,-0.001957052319099382
3608,63.41573938,10.39796273,-252.5907685134415,-227.32055647969727,0.009035009446336062,-0.002268957206898662,-0.0020420553000193857
3665,63.41616052,10.39777203,-205.64634643998346,-236.84271112930952,0.007696455057683238,-0.001847267667672302,-0.0021275942704977622
3712,63.41658026,10.39756071,-158.8578693165283,-247.39455487056694,0.006760763005267734,-0.0014269789413904174,-0.0022223830954526914
3754,63.41699997,10.39735509,-112.07272160852563,-257.66138282761,0.006173820637101812,-0.0010067201223819856,-0.0023146115800593593
3797,63.41741865,10.39714539,-65.40233341973638,-268.1317076677939,0.005955786509378669,-0.0005874921583003272,-0.0024086681082674966
3845,63.41784515,10.39692657,-17.860186718908224,-279.05716951623924,0.0061132831578909475,-0.00016043341413827684,-0.0025068132017789587
3887,63.41825483,10.39671977,27.807049522597033,-289.3821197819338,0.00660770768720198,0.00024978349679286504,-0.0025995638079670145
3923,63.41863383,10.39652057,70.0544395218771,-299.3275072739633,0.007389136568754395,0.0006292808179961297,-0.0026889047437510566
3958,63.41901211,10.39632695,112.22157860367547,-308.993945779231,0.008450602594528789,0.001008057266070689,-0.0027757398381555365
3992,63.4193817,10.39613122,153.4201002198671,-318.765608811686,0.009786982237571351,0.0013781328752656226,-0.0028635201805690936
4025,63.41974191,10.39595703,193.57297096701862,-327.4613359573527,0.01131709429640182,0.001738815674544456,-0.0029416352264774784
4056,63.42008187,10.3957933,231.46857952400467,-335.6346749364123,0.013001825331983241,0.0020792220743951636,-0.003015057579649196
4088,63.42043301,10.39561746,270.61049142809253,-344.41249231375076,0.015007068905006804,0.0024308236932082702,-0.0030939100546544525
4119,63.42077814,10.39544715,309.0824743372115,-352.9139889988238,0.01721653713461535,0.0027764075140226975,-0.003170280298651287
4154,63.42116704,10.39524134,352.433650517586,-363.187650265478,0.020036834394090874,0.0031658198595366626,-0.003262570167922519
4193,63.42155532,10.39504053,395.7157225524275,-373.21133735788936,0.02314901845448958,0.003554611460476484,-0.0033526144809832375
4233,63.42187638,10.39491793,431.50446208089636,-379.32982903659337,0.02582673549369474,0.0038760924035720636,-0.0034075778268157025
4349,63.42217269,10.39499378,464.53319519069373,-375.5379894305057,0.027919887902442042,0.00417278092653453,-0.0033735151521313467
4396,63.42208706,10.39566266,454.9844159034823,-342.135366478471,0.0253582896629041,0.004087006724617684,-0.0030734542852653805
4434,63.42195844,10.39638986,440.6436823843072,-305.82050352201776,0.022513089221149585,0.003958187643611508,-0.0027472323213651377
4470,63.42182572,10.397123,425.8463161959577,-269.2087083352224,0.019863328071039632,0.0038252667500500805,-0.00241834296985989
4510,63.4216932,10.39784613,411.07169926833603,-233.09647729772195,0.017477100570658877,0.003692550207183589,-0.002093941279455623
4650,63.42156278,10.3985648,396.531587391727,-197.20663398763173,0.015350377219277789,0.003561940162225476,-0.0017715373319939659
4697,63.42147046,10.39905698,386.23941156946927,-172.62736206754352,0.014008954887600567,0.0034694882224969776,-0.001550737975911461
4725,63.42135334,10.39947325,373.1831880845948,-151.8390882051691,0.01270536278653367,0.0033522075611916178,-0.0013639937347556571
4761,63.42105312,10.40014853,339.7167479472172,-118.11610318595095,0.010125796550426003,0.0030515872297921954,-0.0010610550064795838
4781,63.42081598,10.40050107,313.28255125778776,-100.51051692161799,0.00847349428390487,0.00281413571309567,-0.0009029013344237943
4819,63.42050344,10.40085415,278.4437414590854,-82.8778885213059,0.0066067701528425005,0.002501187741806961,-0.0007445047387276831
4861,63.4201816,10.40119296,242.56838978878608,-65.95758572854795,0.004946556417039005,0.0021789287843580946,-0.0005925070728282062
4901,63.41996178,10.40134731,218.06527908380514,-58.24930960520439,0.003988066882030239,0.0019588237110305883,-0.0005232624503644543
4946,63.41976134,10.40111201,195.7228097649266,-70.00150698881143,0.0033821285476705043,0.0017581271175670624,-0.0006288342355373985
5040,63.41953978,10.40148267,171.02554386069613,-51.48971263988748,0.0024971856009869953,0.001536277998559713,-0.00046253995776289686
5068,63.41958969,10.4016749,176.5887860924584,-41.888857179748854,0.0025784911612731776,0.001586251157237554,-0.00037629400587579963
5200,63.41961111,10.40174319,178.97639402956736,-38.47814175987611,0.0026235239937335564,0.0016076984186241612,-0.00034565502800302183
