idx,lat,lon,n,e,d,carla_lat,carla_lon
-1,63.263899296182494,9.591908912365211,0,0,0,0,0
0,63.286800535,9.63019654,2553.2830870883117,1921.0838384505175,0.798930933690599,0.022935478187886355,0.01725738971802947
198,63.286839685000004,9.630489715,2557.6558002552856,1935.7912832530626,0.8051155280047624,0.022974757133480038,0.017389508942414096
276,63.28655578,9.63002285,2525.995995771751,1912.3851456371021,0.7854729666731828,0.02269036534048347,0.017179248031074457
314,63.28655487,9.629019285,2525.865040159002,1862.0308550809543,0.7705618357574622,0.022689189000259007,0.016726907743415162
343,63.286560045,9.628016655,2526.4131702731697,1811.7230930279595,0.7563289621399463,0.02269411271057581,0.01627498542841059
370,63.286561545,9.62701976,2526.552605915494,1761.7033289423896,0.7424095148393235,0.022695365224701374,0.015825650243161824
397,63.286568665000004,9.62602561,2527.3193319350344,1711.8209679669274,0.7291662742816243,0.022702252525207214,0.015377549371050328
422,63.286552285,9.625039054999998,2525.4675726869896,1662.32106653803,0.7153756267181279,0.022685618653288536,0.014932884191496515
446,63.286496655,9.624067465,2519.24190369111,1613.5741784734441,0.7004317610507087,0.022629695087201383,0.014494983446076557
471,63.286411875,9.62306908,2509.7670807649915,1563.484223316918,0.6842593688326133,0.022544585216049615,0.014045017723710163
494,63.286300260000004,9.622130299999998,2497.3032501669422,1516.3861158634404,0.668032578312932,0.022432625866040737,0.013621928226501202
518,63.2861518,9.621195165,2480.733221353733,1469.4724109357217,0.6506230400575532,0.022283781604963755,0.013200495245363177
543,63.285966465,9.6202699,2460.053780587699,1423.0552819435438,0.6321268719109412,0.022098023564648715,0.012783523081745294
567,63.285755030000004,9.61941479,2436.4672500888914,1380.158959276256,0.6136837027823958,0.021886151893027603,0.012398178859425037
592,63.285509525,9.61854949,2409.083427418358,1336.7522791354322,0.594075154558027,0.021640170133019474,0.012008250017922611
616,63.28525497,9.61770875,2380.691917596835,1294.5776309887783,0.5747522049016425,0.021385136581304972,0.01162938870811397
637,63.284997605,9.616907195,2351.9885069594798,1254.3685928712953,0.5561039625674766,0.021127301305647488,0.01126818477359949
659,63.28473368,9.616135020000002,2322.55493797859,1215.6333619720983,0.5378519350938404,0.020862907207411133,0.010920220274567285
680,63.284455405,9.61536799,2291.5223913212585,1177.1561790176163,0.5194437401721643,0.020584149908397558,0.010574573859659651
702,63.284165105,9.614606535,2259.150024318552,1138.9584796388506,0.5009935213604422,0.02029335735153794,0.01023143808842586
725,63.283864065,9.613869255000001,2225.5813805130647,1101.973526497959,0.4827274035407072,0.019991818951158032,0.009899196601989627
749,63.28353661,9.613111705,2189.0684487052226,1063.9716125971618,0.46367247407454215,0.019663832777086932,0.009557819601626114
771,63.283231674999996,9.612430750000001,2155.0674115781617,1029.811669661903,0.44651673978478357,0.019358410299909708,0.009250955613610428
793,63.282911569999996,9.611758904999999,2119.3759386107563,996.1086842394166,0.4292344490102096,0.01903780307704553,0.008948196544768314
816,63.28258058,9.611100145,2082.471707657288,963.0619505348204,0.41203246568909435,0.018706301964476292,0.008651332685402269
839,63.282224455,9.610442005,2042.7661257365926,930.0463817923523,0.39432238822644194,0.018349637044442712,0.00835474878565393
860,63.281882315000004,9.60983949,2004.62051686245,899.8210268491518,0.37791104213818016,0.018006984956736197,0.00808322980288986
884,63.28152426,9.60924172,1964.701274771971,869.833558700811,0.36135686541149425,0.017648400782943226,0.007813847793560003
907,63.281153285,9.608684535,1923.3427038603409,841.8824752538787,0.3450269400140087,0.017276887492535784,0.007562758939221439
931,63.280772354999996,9.60816941,1880.8752670308147,816.0417573782534,0.32902928515773056,0.01689541354786255,0.007330627821334881
955,63.280369585,9.60768777,1835.9740332916467,791.8814409918446,0.31292616240409643,0.016492077438270303,0.007113592006839953
979,63.27996996,9.60726732,1791.4242778638177,770.7913047896204,0.29769787468706,0.016091898566974117,0.006924136090151974
1002,63.27955764,9.606896745,1745.460184969246,752.2040228292364,0.28275709351294154,0.01567901506990305,0.006757163695627034
1025,63.279134885000005,9.606569355,1698.333548073043,735.783859950586,0.26814084829504736,0.015255688742294818,0.006609658863011844
1050,63.278699950000004,9.60628837,1649.8498621576323,721.692546132881,0.25382618362971243,0.014820172396142492,0.006483074437426687
1074,63.27826021,9.60602939,1600.8308892889218,708.7053539627611,0.23989869560693933,0.014379847706448567,0.00636640850534354
1097,63.277837595,9.605785785,1553.720994715797,696.4890344456111,0.22692188545681802,0.013956671770776004,0.0062566674401136795
1120,63.27739799,9.60553973,1504.7173149915009,684.1497906584943,0.2138562926601253,0.013516484455422558,0.006145822127380322
1144,63.276962725000004,9.60529382,1456.1974496372075,671.817347824039,0.20130152073227237,0.013080643118776408,0.006035037908644103
1167,63.27652917,9.605046315,1407.8682249411536,659.4044362267827,0.1891728723886672,0.012646514257601892,0.005923530826713687
1191,63.276096255,9.60478331,1359.6102330130823,646.2131356054796,0.1773705057036068,0.0122130252618636,0.005805031357219881
1214,63.275682065,9.60445895,1313.4388952842971,629.9413527912841,0.16608461688997522,0.011798280138324756,0.005658859445400459
1239,63.275274455,9.604031845,1268.000110107004,608.5116690216252,0.15482646687564738,0.011390115343912434,0.005466353321021514
1262,63.274877169999996,9.603554305,1223.71189607949,584.5495462950356,0.1439517917750095,0.0109922858310217,0.0052510979104624725
1284,63.27449575,9.60305247,1181.192058838372,559.3669337895112,0.13369397211857859,0.010610341187073801,0.005024878653693086
1307,63.27411714,9.602519145,1138.985378402176,532.6028974328533,0.12374234099121395,0.010231209549292351,0.004784453224781617
1330,63.273746615,9.601971840000001,1097.6800149916207,505.1362532782141,0.11428096553311207,0.00986017420803458,0.004537716162642071
1353,63.273379840000004,9.601402775,1056.792723579028,476.57652557063955,0.10519231367476323,0.009492894298847277,0.004281159763891692
1376,63.273016455000004,9.60082012,1016.2834623603808,447.33381532297096,0.0965053047078186,0.009129010136614725,0.004018468028604144
1400,63.272655424999996,9.600217325,976.0368399964924,417.07931441327173,0.08818302384696608,0.008767485190935589,0.0037466872231686683
1424,63.272299215000004,9.599593905,936.3276456484176,385.7886122982444,0.08027367395368401,0.008410787821405991,0.0034655980639441866
1448,63.271959195,9.59898188,898.4234542417972,355.0689784133209,0.07304966421384052,0.008070304324048323,0.0031896388979064864
1471,63.271612344999994,9.598333195,859.7580603419225,322.5083127659112,0.06600255573209779,0.007722983142585479,0.0028971414621834194
1497,63.27126735,9.59768588,821.2997730404052,290.0156233629216,0.05938502576071869,0.007377522345853656,0.002605254667452716
1522,63.27092016,9.597028875,782.5971087898707,257.0357136893076,0.05311461866182299,0.007029866374520102,0.002308991098569631
1546,63.270579174999995,9.596384805,744.5864755384439,224.70434215355317,0.04735222584548637,0.006688426737742492,0.0020185534468943416
1570,63.270231155,9.595765135,705.7920791927936,193.5972281943792,0.04192979549179654,0.006339946760846336,0.001739113488131476
1594,63.269869244999995,9.595216220000001,665.4499045609435,166.04166088260436,0.03682408981865137,0.005977563493985063,0.0014915776156813466
1619,63.269470465,9.594737004999999,620.9983714219519,141.98488047262194,0.031767769470519625,0.005578266927974407,0.001275471880685952
1643,63.26905902,9.594372145,575.1355199120466,123.66878196976637,0.027092516809631206,0.00516629285594182,0.0011109355686046735
1667,63.268629540000006,9.594121914999999,527.2626808651333,111.1074140227209,0.022730204858760317,0.004736263588405809,0.0009980948805956734
1690,63.268177824999995,9.59398127,476.9116223212192,104.04772846560795,0.018653017779627135,0.004283973119397196,0.000934676646311787
1712,63.26772325,9.593962815000001,426.24198054278514,103.1227727830813,0.015055300245109038,0.0038288209000157756,0.0009263676280556432
1735,63.26727864,9.594063885,376.68329585345913,108.19898121332098,0.012023863964117254,0.0033836481193475036,0.0009719679841760974
1759,63.266851695,9.594271825,329.0938602635543,118.64118967891817,0.009579495250108039,0.0029561645913886887,0.0010657719386943266
1784,63.266425964999996,9.59456715,281.6400712356536,133.47134252615564,0.007602843725734942,0.0025298995412319793,0.0011989934681977685
1808,63.266009625,9.594912565,235.23313462856393,150.81696240647847,0.006110477467586861,0.0021130380942185577,0.0013548118224956053
1833,63.265576055,9.59526116,186.90574565149097,168.322856238353,0.004950091323991046,0.0016789257228304105,0.0015120699421947309
1857,63.265159665,9.595545545,140.4932538155593,182.60500969153716,0.0041523004720858125,0.0012620143746405082,0.0016403687093912193
1884,63.264716664999995,9.59578448,91.11458307545024,194.60555537937614,0.0036108544701463074,0.0008184586124793723,0.0017481714453358899
1909,63.264276705,9.595942685,42.07455886195748,202.5526549929064,0.003346261766861147,0.0003779448240280414,0.0018195614557111324
1935,63.263826935,9.596020580000001,-8.059183531063496,206.4673029732739,0.003337939113310373,-7.239355049332474e-05,0.0018547273367903192
1961,63.263387075,9.59601632,-57.088558375969995,206.25652618769834,0.0035812050526722317,-0.0005128116784351885,0.0018528338967126988
1987,63.262933055,9.595944565,-107.69650118267857,202.6564790144304,0.004119005234066719,-0.0009674096719936358,0.0018204941227637987
2011,63.262501415,9.595794065,-155.81007366495783,195.10180464336872,0.004876648186247223,-0.0013996013853954633,0.0017526293283155897
2037,63.262058345,9.595562165,-205.19791504057036,183.45922929775065,0.005927924929054029,-0.0018432395249912135,0.0016480422946633217
2062,63.261625695,9.59525131,-253.4244465942459,167.8512093547856,0.007230822189143282,-0.0022764459203651398,0.001507833066158346
2086,63.261221905,9.59489198,-298.43411083965805,149.8081795590044,0.008727351789360682,-0.0026807560330060235,0.001345749772005521
2111,63.260813575,9.59444126,-343.94991056271454,127.17504088822838,0.010526309401768685,-0.0030896126290612725,0.0011424328283270912
2135,63.2604295,9.593929515,-386.76204407302134,101.476445670455,0.01251607296092061,-0.003474182894406299,0.000911578419996475
2159,63.26006303,9.593348905,-427.6116947429612,72.3186164648234,0.0147243399083834,-0.0038411246865879107,0.0006496491840818255
2182,63.25972543,9.59272426,-465.2430914523206,40.948474404142914,0.017077030982505903,-0.004179157740099207,0.000367846403684818
2206,63.259401260000004,9.592020380000001,-501.377205044371,5.598202021678887,0.01968289173686344,-0.004503741088620176,5.028950432808581e-05
2229,63.259108975000004,9.59128845,-533.9568299961824,-31.16159048932453,0.02239714127318848,-0.004796395389755231,-0.0002799293297587989
2252,63.25883139,9.590475325,-564.8973990214665,-72.0000017396167,0.025388316338251116,-0.005074326477611786,-0.0006467870193117394
2276,63.258592375,9.58964205,-591.5381795101341,-113.85106178961352,0.028408412724417076,-0.005313633682870757,-0.0010227414877944808
2298,63.25837317,9.588780745000001,-615.9702106556581,-157.11049861370034,0.03163454869527982,-0.0055331002669943945,-0.0014113476200796182
2322,63.258159094999996,9.587909485,-639.8298098280571,-200.87054402513587,0.03520510220363349,-0.00574742484352003,-0.0018044507958123943
2345,63.25794354,9.587034775,-663.8537700924264,-244.80452694213403,0.03918796299882388,-0.0059632258330054675,-0.002199116478740326
2368,63.257730335000005,9.586172335,-687.6152412502411,-288.12287372600935,0.043506982092424096,-0.006176668951086678,-0.002588251808197391
2393,63.257513735,9.585296135,-711.7544843222101,-332.1330073140805,0.04828580387373904,-0.006393505496062423,-0.002983601564241599
2415,63.257297785,9.584428505,-735.8207230252355,-375.71335222941605,0.05342505634484951,-0.006609686261771075,-0.0033750904629544706
2440,63.257065194999996,9.583558475,-761.7411455833884,-419.4151335702676,0.05918082188355811,-0.0068425226790134975,-0.0037676702436367543
2466,63.256817905000005,9.58273541,-789.2998588692437,-460.7589350645687,0.06537236890733311,-0.0070900754359523085,-0.004139067930989887
2492,63.256547585,9.581973184999999,-819.4255709357549,-499.04799493527486,0.07203985437337224,-0.007360686875588619,-0.004483024407485309
2520,63.256238100000004,9.581250794999999,-853.9167145814936,-535.3376597014377,0.07949320046958519,-0.0076705118522088995,-0.004809020012191161
2549,63.255894264999995,9.580574200000001,-892.2367023052767,-569.3285542896102,0.08766745268087561,-0.008014730339788025,-0.005114365413069489
2576,63.25553385,9.580000604999999,-932.4053953956002,-598.1469763352941,0.09603605421796146,-0.008375555267062199,-0.0053732457025950885
2603,63.25514253,9.57950004,-976.0193876234987,-623.2984850907222,0.10495432310079877,-0.008767328420806122,-0.005599185549623807
2630,63.254745865000004,9.57908775,-1020.2298543827884,-644.0166743776017,0.11391662611197262,-0.00916445955019855,-0.005785300210326988
2658,63.25431864,9.578693835,-1067.8467669267366,-663.8131306778603,0.12372501611343978,-0.009592189896492282,-0.005963134802743867
2683,63.253922665000005,9.5783215,-1111.9804823206368,-682.525422263471,0.13322648824271255,-0.009988631588322663,-0.006131230177837309
2708,63.253516794999996,9.577909135,-1157.2166011546374,-703.2492886230111,0.14350823894039877,-0.010394975883660866,-0.006317395836551821
2734,63.253119555,9.5774096,-1201.4896487180608,-728.3523815212113,0.15449355291877964,-0.010792669160147537,-0.006542900756535717
