idx,lat,lon,n,e,d,carla_lat,carla_lon
1586,63.2335072,9.545638369999999,-420.26807965389094,668.161401575152,0.04873216817756543,-0.003775158901380883,0.00600219598475592
1608,63.233635565,9.546555695,-405.9499481140451,714.2700047768271,0.05278956384859157,-0.0036465428480791273,0.006416396614046043
1631,63.23379192,9.547495925,-388.5109702202337,761.5288324618273,0.057157744117574794,-0.003489893043313977,0.006840929885657476
1654,63.233963849999995,9.548414785,-369.3354957197415,807.7125112349838,0.06168623382231431,-0.003317644740972405,0.0072558049302799375
1678,63.234151780000005,9.54932999,-348.3759623214785,853.7114447012385,0.06648358389745113,-0.003129370701358438,0.007669020379576068
1701,63.23435286,9.550195944999999,-325.9506924013795,897.233762258503,0.07125765920690696,-0.0029279303316200296,0.008059988009663127
1723,63.23458277,9.551078225,-300.31104856492726,941.5751263087237,0.07637524428115228,-0.002697616076639894,0.008458313259570428
1746,63.234821315,9.55190297,-273.70917352619614,983.0234734531906,0.08141654879959503,-0.002458658348923354,0.008830650096476603
1767,63.23507483,9.55269934,-245.43858097961012,1023.044339689884,0.08654442885827507,-0.002204710965654442,0.00919016365422784
1788,63.235348970000004,9.553486645,-214.86866752514203,1062.608099414911,0.09189415870685025,-0.0019301093804302667,0.009545570954325667
1811,63.235648685,9.554274415,-181.4475323938209,1102.1935077184755,0.09755706409423226,-0.001629896012122193,0.009901172726913026
1832,63.235949535,9.554993374999999,-147.9006192936038,1138.3194258915441,0.10302026959224975,-0.0013285528130183423,0.010225697370947893
1852,63.236267795,9.555689735,-112.41310106340933,1173.3079453522175,0.10862053255586801,-0.0010097776625359026,0.010540004588521858
1873,63.236595359999995,9.556344464999999,-75.88879935385636,1206.2028873050162,0.1142017946265419,-0.0006816893555935951,0.010835504879383333
1894,63.236951915,9.55699745,-36.13281210231938,1239.00813595127,0.12012465936171246,-0.00032457165757706626,0.011130199441564381
1914,63.237309505,9.55759068,3.7376946033140173,1268.8091815233329,0.1258666138359501,3.3574738923700135e-05,0.011397906788400764
1936,63.237670005,9.55814309,43.93201761060163,1296.5577292030857,0.13158211697358624,0.00039462989307888777,0.011647176232989427
1958,63.238044845000005,9.55867766,85.72462747463437,1323.4082943437197,0.1375063508571941,0.0007700420425575616,0.011888378963191455
1980,63.238423415,9.559190365,127.93276922646956,1349.159073759292,0.1435930062424191,0.0011491868069574945,0.012119702150146155
2002,63.238808934999994,9.559688175,170.91548452843392,1374.1602490302027,0.1499218686833359,0.001535289364190403,0.012344291528508146
2027,63.239218435,9.560189555000001,216.5714150053146,1399.3390178085665,0.15676670200846843,0.0019454047183771106,0.012570476256489016
2059,63.239598085,9.560629265,258.8989336784741,1421.4191896578907,0.16321180301598304,0.0023256218146265814,0.012768825814701004
2147,63.239842285,9.5612756,286.1332756987176,1453.889817774802,0.17167334629596098,0.002570260828814015,0.013060514429527263
2483,63.239955415,9.561786625,298.7550422181245,1479.5664317513038,0.17814017195304643,0.00268363887614545,0.013291171377008167
