idx,lat,lon,n,e,d,carla_lat,carla_lon
-1,63.41828966536752,10.401990701953137,0,0,0,0,0
0,63.41961748,10.40175204,148.00923504397008,-11.919759309460762,0.0017261470908636056,0.0013295284800667728,-0.00010707701956120154
145,63.419720545000004,10.402303289999999,159.49773033216238,15.611876358729765,0.002010669454357128,0.00143272664654758,0.00014024387127716185
173,63.41981839,10.40236272,170.40436126913443,18.57998094446351,0.002300294944532766,0.0015306980768301154,0.0001669068083831194
204,63.419929815,10.402073439999999,182.82466466755614,4.132233314775057,0.002618106290483979,0.001642266433320615,3.712048339150853e-05
263,63.420079404999996,10.401370029999999,199.49935457610084,-30.99841069401257,0.0031909947291950402,0.0017920508378079846,-0.0002784634607189145
296,63.420332630000004,10.401100025,227.72607372813303,-44.48296123015508,0.004214661356328975,0.002045604117779496,-0.0003995972390148004
345,63.420731595,10.400692585,272.1983733905458,-64.8307821520612,0.006129126928826167,0.002445087224071319,-0.0005823848240924167
398,63.421102285,10.400178324999999,313.51918483637746,-90.51287540374682,0.008335796369820514,0.0028162613310139147,-0.0008130909927396886
442,63.421392185,10.399475115000001,345.835035711374,-125.63098884975015,0.010597379357903947,0.003106546218190953,-0.0011285623728895875
622,63.4215394,10.399012814999999,362.24583410337436,-148.71796155721384,0.012002300867777649,0.0032539601537897463,-0.0013359561770785624
670,63.421787235,10.399021975,389.8715644520471,-148.2592239857075,0.013618304872835552,0.0035021149075812512,-0.001331835267365339
1173,63.421988585,10.399448334999999,412.31479600960336,-126.965771326952,0.014569586839030535,0.0037037166220394062,-0.001140552927875698
1203,63.421877135,10.3998472,399.8909226095988,-107.04687427086776,0.013415172906263706,0.0035921161971527904,-0.0009616184314367443
1249,63.421711885,10.400688075000001,381.4696526591662,-65.05379959854668,0.011723291394588387,0.0034266427182119493,-0.0005843882238977182
1287,63.421566185,10.401514495,365.2281452332637,-23.782118800255347,0.010487201774083132,0.0032807494793506147,-0.0002136384077789707
1324,63.42141872,10.402334445,348.7904271740681,17.16686395009534,0.009547168536101935,0.00313309373137978,0.00015421256245752175
1362,63.421255630000005,10.40314202,330.6115299302653,57.4982759729487,0.008815683834768606,0.0029697974234523523,0.0005165158004662191
1403,63.42098626,10.40381516,300.5860910145872,91.11659199521802,0.007722583594372168,0.002700086711461712,0.0008185142711462479
1448,63.420687025,10.404375755,267.2317912927339,119.11491810307587,0.006700063538943368,0.002400473708261518,0.0010700275135279533
1490,63.420343965,10.40499069,228.99276557537624,149.82794688662753,0.0058603271969133175,0.0020569824813382155,0.0013459273449305796
1546,63.42003964,10.40510733,195.070453562628,155.6549308806686,0.004873305131454231,0.001752267171396497,0.0013982720326809037
1571,63.419850135000004,10.40484121,173.9460353511561,142.36493914096332,0.003953372609700523,0.0015625120143709945,0.0012788860057876303
1615,63.4194204,10.404785125,126.04408622361012,139.56593566438107,0.002766667038784476,0.00113222125854848,0.0012537421297887257
1658,63.419025115,10.405189555,81.98329043327321,159.76717149486558,0.0025218514282698834,0.0007364345845598177,0.001435212918587656
1703,63.418640769999996,10.40562298,39.142169330016266,181.41707380535954,0.002693106674980683,0.00035160393120329766,0.00162969729977469
1743,63.418255965,10.40604917,-3.7501012853802274,202.70619622812038,0.0032136122105768106,-3.368618492330455e-05,0.0018209407400926053
1776,63.417914620000005,10.40642012,-41.79800917689623,221.2364738017318,0.0039634719604499935,-0.0003754606501024536,0.0019874010554992464
1809,63.417587975000004,10.406756375,-78.20735391379843,238.03413572178505,0.004908690879922517,-0.0007025163284450926,0.002138297019696141
