idx,lat,lon,n,e,d,carla_lat,carla_lon
-1,63.263757151879794,9.591613303237764,0,0,0,0,0
0,63.286835795,9.630150215,2573.06510483063,1933.589320124097,0.8106390544526221,0.023113174910484677,0.017369728371102882
160,63.286903935,9.63043295,2580.668962421243,1947.7709481103996,0.8180106058632646,0.023181478386427166,0.017497124102667173
244,63.28655358,9.630199485,2541.6091661384426,1936.0803657436204,0.7987969115515625,0.02283061439089228,0.017392105814606953
286,63.286552834999995,9.629220085,2541.496942339837,1886.938552040599,0.7840639757939698,0.022829606313684508,0.016950657391820854
316,63.286560305,9.628233025,2542.300943912253,1837.4118682824057,0.7699627235597291,0.02283682845079121,0.016505751622509862
343,63.286560640000005,9.627213485,2542.309491624052,1786.2559522769159,0.7554731547370466,0.02283690523266413,0.01604621021092755
369,63.286567004999995,9.62625457,2542.9926343754814,1738.1415615330166,0.742487283996752,0.02284304172640188,0.01561399128560322
395,63.286562465,9.625258565,2542.4599811810435,1688.1668218545924,0.7288879980362708,0.022838257041231436,0.015165060561484877
420,63.286512099999996,9.624258755,2536.8200693805193,1638.0037479953512,0.7136003253274339,0.022787595179749386,0.01471443800263734
443,63.28643439,9.623297195,2528.1338441591715,1589.7612224868694,0.6979816105598502,0.022709569076765846,0.014281068023140064
465,63.286330559999996,9.622337559999998,2516.536891920525,1541.6164198973115,0.681614583803821,0.02260539666969493,0.013848575903558374
488,63.28618957,9.62140327,2500.7991673475617,1494.7449062773758,0.6643057746965724,0.022464028781231854,0.013427521933386217
513,63.28600815,9.620463520000001,2480.555425221972,1447.6009984945204,0.6455658651921112,0.022282184508534256,0.013004021004818837
536,63.28579625,9.61957338,2456.9159692586727,1402.9472470866435,0.6264762018394094,0.02206983742122478,0.012602889531535879
558,63.2855688,9.6187449,2431.5451415490197,1361.387497039427,0.6077842934382716,0.021841937871626877,0.012229551945328715
580,63.28532154,9.617923545,2403.966853178396,1320.1855128259358,0.5887057990445328,0.021594209276790573,0.011859428224282884
601,63.285064065,9.617110960000002,2375.2506411788117,1279.4233366229216,0.569676498680451,0.02133625900982419,0.011493255365810563
623,63.284806355,9.61634131,2346.5095814699193,1240.8148578126206,0.551444499958734,0.02107808554234481,0.0111464295001643
645,63.284525485,9.61555666,2315.1871488215957,1201.4539685119532,0.5324972311699412,0.02079672427283654,0.01079284461609297
666,63.284237395000005,9.61479471,2283.060824457355,1163.231678424628,0.5138654095693482,0.020508141853033936,0.010449487942766013
689,63.283943074999996,9.614054419999999,2250.2409011240893,1126.095767158549,0.4955704143416142,0.02021332901400925,0.010115890376420451
712,63.2836364,9.613335594999999,2216.0446079043327,1090.0366899303683,0.47736543855251057,0.01990615260211256,0.009791966174808745
735,63.28332262,9.61262469,2181.056883280203,1054.3745399692934,0.4593419796077569,0.019591866967660798,0.009471607631499427
758,63.282997685,9.61193777,2144.826531630036,1019.9156152794767,0.4414833979519699,0.019266419137683018,0.00916205784468948
781,63.28266945,9.6112739,2108.229066486819,986.6127277948449,0.4240730657621725,0.018937673622636594,0.008862892916769661
804,63.28232969,9.610631535,2070.3476202044417,954.388644939647,0.40679041548048644,0.018597394438816892,0.008573419055708627
827,63.281984765000004,9.61001512,2031.8911490127753,923.4662282239403,0.3898996818310252,0.01825194995572772,0.008295638260510914
850,63.281637745,9.609428035,1993.2018635228417,894.0150347272707,0.3735228646279438,0.017904414162322534,0.008031073688335314
875,63.281268675,9.608854789999999,1952.0552082995202,865.2583489880346,0.35685840575899874,0.017534804455450918,0.007772747985485631
900,63.280891715,9.608325335,1910.0299162140323,838.6987717542129,0.3406132771032162,0.01715730218206789,0.007534159244121873
925,63.280504065,9.607841915,1866.8138564635344,814.4491138423404,0.3247005680723305,0.01676910355231695,0.0073163208610497335
949,63.28010294,9.607401475,1822.0965062538405,792.3561974269431,0.3090105925376747,0.01636741922066531,0.007117856816452972
974,63.279694774999996,9.60701058,1776.5951847109711,772.7493896757635,0.29379182898253475,0.015958692678338753,0.006941725865936258
998,63.27928498,9.606677065,1730.9129703027102,756.0218640419921,0.27924805604050107,0.015548341222429554,0.006791459946717888
1023,63.278855179999994,9.60638178,1683.001407813233,741.2130957023228,0.2647090161934784,0.015117964112276023,0.006658430517514103
1048,63.27841895,9.606117795,1634.3735442726088,727.9749831293748,0.2505589479919763,0.014681152655998623,0.006539510529104449
1072,63.27799516,9.605874435,1587.13260571917,715.7713386059158,0.23726675364468974,0.014256799586318732,0.006429883325280022
1098,63.27755500000001,9.605627290000001,1538.066975468585,703.3777609447036,0.2238866943425819,0.013816055785493067,0.006318549923051875
1122,63.277130740000004,9.605391855,1490.7738321099732,691.5711715039486,0.21138455182642701,0.01339123377362012,0.006212489525716889
1147,63.276687915,9.60513759,1441.4111684967213,678.819544535509,0.19868662163105455,0.012947821799318129,0.006097939711841619
1170,63.27625966,9.604886555,1393.6726519502129,666.2293148483092,0.1867666776383885,0.012518999115883096,0.005984839754409903
1195,63.275832205,9.60458276,1346.0228238047275,650.9904517346447,0.1749768908588294,0.012090973097297907,0.005847946718120386
1219,63.27542891,9.604203309999999,1301.0653420296894,631.9531165455055,0.16375036774661567,0.011687131726222384,0.005676931426660375
1243,63.275038465,9.603750345,1257.539613291473,609.224854856512,0.1528260782025086,0.011296151420460192,0.005472759978371746
1267,63.274644699999996,9.603252715,1213.6435726440563,584.2540334318514,0.1420035504006023,0.010901844699088574,0.005248443273249568
1290,63.27427494,9.60274941,1172.4234198262666,558.9971992473261,0.13204589906206365,0.010531574782433202,0.005021557271794494
1313,63.27389824,9.60220247,1130.4295309447928,531.5494794847491,0.12213456557498148,0.010154354595867868,0.004774990210361037
1336,63.273520500000004,9.601628495,1088.319741429128,502.7439552054076,0.11249052432145845,0.009776093304036577,0.004516225783441644
1358,63.273169804999995,9.601083684999999,1049.2250250132881,475.40128009543764,0.10385708440628605,0.009424915630024872,0.00427060235417642
1380,63.272804289999996,9.60048161,1008.4782182352913,445.1835033026562,0.09511798547555372,0.009058897657787997,0.003999151447095725
1401,63.27245459,9.59987411,969.4944963008492,414.6923995791316,0.08703130362050615,0.008708717018347176,0.003725245202423896
1422,63.27211047,9.599261965,931.1330172189818,383.967301593365,0.07940459450099979,0.00836412582468499,0.00344923695153325
1444,63.271762235,9.598611115,892.3129381504467,351.2984847266922,0.07198476413901744,0.008015415146565964,0.003155767976878905
1466,63.271429015,9.597978715,855.1669454250708,319.55493722506833,0.06523789325285634,0.007681742350851096,0.002870610838338741
1488,63.271093705,9.597348465,817.7883131109287,287.91861323983574,0.05883966866974788,0.007345979814190241,0.0025864169050331775
1512,63.270746599999995,9.596696184999999,779.095164675995,255.17568832300782,0.05261196954819525,0.006998409320954378,0.0022922822064384337
1536,63.270402665,9.596057725,740.7557460113794,223.12576526522105,0.04685149327735871,0.006654016290285265,0.0020043728494542035
1560,63.270046745,9.59545726,701.0808426320473,192.98266583991276,0.041392308079650775,0.0062976269476131734,0.0017335927805783838
1584,63.26966443,9.594942425,658.4643003851572,167.1380125649555,0.03612859792275458,0.005914813627739067,0.0015014263103981847
1606,63.26926188,9.594533460000001,613.5926924245803,146.6080342668678,0.03115627951967781,0.0055117436388140185,0.0013170023777714088
1630,63.268841065000004,9.594227075,566.6854986234061,131.22772239424822,0.026487783800035913,0.005090388511479257,0.0011788386856627323
1654,63.268397844999996,9.594031815000001,517.2811928503158,121.42630926222881,0.022101547455633863,0.004646602476481255,0.0010907910935581114
1677,63.26795643,9.593962529999999,468.0783413216255,117.9495164945938,0.018240791035196935,0.004204626052588131,0.0010595585327718533
1700,63.26750949,9.593999705,418.25984192115243,119.81784479695244,0.014818552238835991,0.0037571194239143088,0.0010763420114465962
1722,63.267080835,9.594145205,370.47971053890694,127.12507898169677,0.012009193877076996,0.003327922925228563,0.001141984012885092
1745,63.26663946,9.594413970000002,321.2820168509246,140.62173606305402,0.00962727833038457,0.0028859928328776223,0.0012632265461268726
1766,63.266227244999996,9.59473745,275.33486026327563,156.86593421883404,0.007858946233199049,0.0024732614702486677,0.001409150660744014
1789,63.265801530000005,9.59508262,227.88305776306012,174.199765068882,0.006438159912391939,0.002047014264553712,0.0015648631123811863
1811,63.26537881,9.59540202,180.7651149608538,190.24011616235572,0.005387753622926539,0.0016237660337316267,0.0017089560376838976
1832,63.26495022,9.595674515,132.99280032480726,203.9257362831659,0.0046360233127913375,0.001194639750844847,0.001831896054788107
1854,63.264514965000004,9.595866305000001,84.47735565247687,213.55930902976775,0.004124457990620556,0.0007588381240355144,0.001918435911059652
1876,63.264073429999996,9.59598425,35.26168252657888,219.48512686499228,0.0038637223719728553,0.00031674652706793684,0.0019716684383099996
1898,63.26364282,9.59602628,-12.736476870933508,221.5989460526311,0.0038519730870918423,-0.00011440846059765989,0.001990657199125329
1920,63.263188310000004,9.59599051,-63.39893412762756,219.80620144687265,0.004092085004355539,-0.000569496143288068,0.0019745527003485227
1940,63.2627375,9.59588399,-113.64920205934014,214.46052876537186,0.004607109109500129,-0.0010208812364300632,0.0019265317056770509
1962,63.2623098,9.59570987,-161.3237015483587,205.71981125779416,0.005346284125863576,-0.0014491288712803407,0.0018480125044717897
1985,63.26187455,9.595445215,-209.84001602351614,192.43236620867097,0.006342468350737818,-0.0018849383113023438,0.0017286493548892231
2008,63.261445484999996,9.59510538,-257.6670644506602,175.3690093738876,0.0076023167023606675,-0.002314556253605271,0.0015753666126674328
2029,63.261045705,9.594715695,-302.2298658993678,155.8015278917706,0.009049053387457207,-0.0027148523139154035,0.0013995889360359005
2051,63.26066663,9.59426124,-344.4847827655368,132.98062766101532,0.010673221966555957,-0.003094417247007153,0.001194585301568775
2072,63.260279885,9.59370678,-387.59464603753224,105.13679277530139,0.012625675796670066,-0.003481661941399873,0.0009444598774463196
2092,63.25992258,9.593110849999999,-427.42276319581697,75.20943755603395,0.014745036388319477,-0.003839427563616924,0.0006756178717453257
